Wavelength_um,Total_T,Planet
0.9427020222,0.56673975,Kelt-9_b
0.9431733732,0.56803755,Kelt-9_b
0.9436449599,0.56846783,Kelt-9_b
0.9441167824,0.56815495,Kelt-9_b
0.9445888408,0.56730314,Kelt-9_b
0.9450611352,0.56616356,Kelt-9_b
0.9455336658,0.56498638,Kelt-9_b
0.9460064326,0.56397412,Kelt-9_b
0.9464794358,0.56324987,Kelt-9_b
0.9469526755,0.56285114,Kelt-9_b
0.9474261519,0.56274878,Kelt-9_b
0.947899865,0.56288348,Kelt-9_b
0.9483738149,0.56320643,Kelt-9_b
0.9488480018,0.56370773,Kelt-9_b
0.9493224258,0.56442194,Kelt-9_b
0.949797087,0.56540589,Kelt-9_b
0.9502719856,0.56669499,Kelt-9_b
0.9507471216,0.56825406,Kelt-9_b
0.9512224951,0.5699418,Kelt-9_b
0.9516981064,0.57150517,Kelt-9_b
0.9521739554,0.57261358,Kelt-9_b
0.9526500424,0.57292595,Kelt-9_b
0.9531263674,0.57217391,Kelt-9_b
0.9536029306,0.57023447,Kelt-9_b
0.9540797321,0.56717274,Kelt-9_b
0.9545567719,0.56324009,Kelt-9_b
0.9550340503,0.5588297,Kelt-9_b
0.9555115673,0.55440439,Kelt-9_b
0.9559893231,0.55041564,Kelt-9_b
0.9564673178,0.54723238,Kelt-9_b
0.9569455514,0.54509326,Kelt-9_b
0.9574240242,0.54408826,Kelt-9_b
0.9579027362,0.54416697,Kelt-9_b
0.9583816876,0.54516873,Kelt-9_b
0.9588608784,0.54685976,Kelt-9_b
0.9593403089,0.54897049,Kelt-9_b
0.959819979,0.55122492,Kelt-9_b
0.960299889,0.55335974,Kelt-9_b
0.960780039,0.55514335,Kelt-9_b
0.961260429,0.55639919,Kelt-9_b
0.9617410592,0.55703648,Kelt-9_b
0.9622219297,0.55708185,Kelt-9_b
0.9627030407,0.55669511,Kelt-9_b
0.9631843922,0.55615333,Kelt-9_b
0.9636659844,0.5557975,Kelt-9_b
0.9641478174,0.55595174,Kelt-9_b
0.9646298913,0.55683586,Kelt-9_b
0.9651122063,0.55850046,Kelt-9_b
0.9655947624,0.56080372,Kelt-9_b
0.9660775597,0.56343609,Kelt-9_b
0.9665605985,0.56598532,Kelt-9_b
0.9670438788,0.56802319,Kelt-9_b
0.9675274008,0.56919511,Kelt-9_b
0.9680111645,0.56929319,Kelt-9_b
0.96849517,0.56830237,Kelt-9_b
0.9689794176,0.5664112,Kelt-9_b
0.9694639073,0.56398662,Kelt-9_b
0.9699486393,0.56151502,Kelt-9_b
0.9704336136,0.55952093,Kelt-9_b
0.9709188304,0.55847803,Kelt-9_b
0.9714042898,0.55873418,Kelt-9_b
0.971889992,0.56046794,Kelt-9_b
0.972375937,0.56368765,Kelt-9_b
0.9728621249,0.56826787,Kelt-9_b
0.973348556,0.57400646,Kelt-9_b
0.9738352303,0.58067614,Kelt-9_b
0.9743221479,0.58805306,Kelt-9_b
0.974809309,0.59591406,Kelt-9_b
0.9752967136,0.60401205,Kelt-9_b
0.975784362,0.61204816,Kelt-9_b
0.9762722542,0.61966125,Kelt-9_b
0.9767603903,0.62644364,Kelt-9_b
0.9772487705,0.63198609,Kelt-9_b
0.9777373949,0.63593843,Kelt-9_b
0.9782262636,0.63807321,Kelt-9_b
0.9787153767,0.63833897,Kelt-9_b
0.9792047344,0.63688814,Kelt-9_b
0.9796943368,0.6340736,Kelt-9_b
0.9801841839,0.63041031,Kelt-9_b
0.980674276,0.62650295,Kelt-9_b
0.9811646132,0.62295616,Kelt-9_b
0.9816551955,0.62028381,Kelt-9_b
0.9821460231,0.61884093,Kelt-9_b
0.9826370961,0.61879276,Kelt-9_b
0.9831284146,0.62012868,Kelt-9_b
0.9836199788,0.62270803,Kelt-9_b
0.9841117888,0.62632003,Kelt-9_b
0.9846038447,0.63073609,Kelt-9_b
0.9850961466,0.63573841,Kelt-9_b
0.9855886947,0.64112139,Kelt-9_b
0.9860814891,0.64667621,Kelt-9_b
0.9865745298,0.65217389,Kelt-9_b
0.9870678171,0.65736513,Kelt-9_b
0.987561351,0.6620008,Kelt-9_b
0.9880551316,0.66587215,Kelt-9_b
0.9885491592,0.66885302,Kelt-9_b
0.9890434338,0.67092976,Kelt-9_b
0.9895379555,0.672205,Kelt-9_b
0.9900327245,0.67287582,Kelt-9_b
0.9905277409,0.67319328,Kelt-9_b
0.9910230047,0.6734199,Kelt-9_b
0.9915185162,0.67379672,Kelt-9_b
0.9920142755,0.67452789,Kelt-9_b
0.9925102826,0.67578056,Kelt-9_b
0.9930065378,0.67769391,Kelt-9_b
0.993503041,0.68038644,Kelt-9_b
0.9939997926,0.68395458,Kelt-9_b
0.9944967924,0.68845946,Kelt-9_b
0.9949940408,0.69390566,Kelt-9_b
0.9954915379,0.70022005,Kelt-9_b
0.9959892836,0.70724239,Kelt-9_b
0.9964872783,0.71473394,Kelt-9_b
0.9969855219,0.72240769,Kelt-9_b
0.9974840147,0.72997321,Kelt-9_b
0.9979827567,0.7371855,Kelt-9_b
0.9984817481,0.74388238,Kelt-9_b
0.9989809889,0.750004,Kelt-9_b
0.9994804794,0.75559096,Kelt-9_b
0.9999802197,0.76076632,Kelt-9_b
1.00048021,0.76570989,Kelt-9_b
1.00098045,0.77063051,Kelt-9_b
1.00148094,0.77574001,Kelt-9_b
1.001981681,0.78122898,Kelt-9_b
1.002482671,0.78724336,Kelt-9_b
1.002983913,0.79386319,Kelt-9_b
1.003485405,0.80108612,Kelt-9_b
1.003987147,0.80882249,Kelt-9_b
1.004489141,0.8169038,Kelt-9_b
1.004991386,0.82510752,Kelt-9_b
1.005493881,0.83319297,Kelt-9_b
1.005996628,0.84094214,Kelt-9_b
1.006499627,0.84819602,Kelt-9_b
1.007002876,0.8548774,Kelt-9_b
1.007506378,0.86099527,Kelt-9_b
1.008010131,0.86663244,Kelt-9_b
1.008514136,0.8719193,Kelt-9_b
1.009018393,0.87700428,Kelt-9_b
1.009522902,0.88202654,Kelt-9_b
1.010027664,0.88709656,Kelt-9_b
1.010532678,0.89228433,Kelt-9_b
1.011037944,0.89761346,Kelt-9_b
1.011543463,0.90305968,Kelt-9_b
1.012049235,0.90855306,Kelt-9_b
1.012555259,0.91398464,Kelt-9_b
1.013061537,0.91921906,Kelt-9_b
1.013568068,0.92411119,Kelt-9_b
1.014074852,0.92852655,Kelt-9_b
1.014581889,0.93236096,Kelt-9_b
1.01508918,0.93555698,Kelt-9_b
1.015596725,0.93811302,Kelt-9_b
1.016104523,0.94008488,Kelt-9_b
1.016612575,0.9415775,Kelt-9_b
1.017120882,0.94272895,Kelt-9_b
1.017629442,0.94368887,Kelt-9_b
1.018138257,0.94459622,Kelt-9_b
1.018647326,0.94556167,Kelt-9_b
1.019156649,0.94665803,Kelt-9_b
1.019666228,0.9479199,Kelt-9_b
1.020176061,0.94934971,Kelt-9_b
1.020686149,0.95092682,Kelt-9_b
1.021196492,0.95261535,Kelt-9_b
1.02170709,0.95437006,Kelt-9_b
1.022217944,0.95614015,Kelt-9_b
1.022729053,0.95787389,Kelt-9_b
1.023240417,0.95952468,Kelt-9_b
1.023752038,0.961058,Kelt-9_b
1.024263914,0.96245704,Kelt-9_b
1.024776045,0.96372423,Kelt-9_b
1.025288434,0.96487711,Kelt-9_b
1.025801078,0.96593935,Kelt-9_b
1.026313978,0.96693003,Kelt-9_b
1.026827135,0.96785518,Kelt-9_b
1.027340549,0.96870475,Kelt-9_b
1.027854219,0.96945661,Kelt-9_b
1.028368146,0.97008593,Kelt-9_b
1.02888233,0.97057636,Kelt-9_b
1.029396771,0.97092901,Kelt-9_b
1.02991147,0.97116584,Kelt-9_b
1.030426426,0.97132671,Kelt-9_b
1.030941639,0.97146109,Kelt-9_b
1.03145711,0.97161768,Kelt-9_b
1.031972838,0.97183467,Kelt-9_b
1.032488825,0.97213282,Kelt-9_b
1.033005069,0.97251291,Kelt-9_b
1.033521572,0.97295643,Kelt-9_b
1.034038332,0.97342953,Kelt-9_b
1.034555351,0.97388859,Kelt-9_b
1.035072629,0.97428641,Kelt-9_b
1.035590165,0.97457845,Kelt-9_b
1.036107961,0.97472844,Kelt-9_b
1.036626015,0.97471294,Kelt-9_b
1.037144328,0.97452442,Kelt-9_b
1.0376629,0.97417234,Kelt-9_b
1.038181731,0.97368151,Kelt-9_b
1.038700822,0.97308769,Kelt-9_b
1.039220172,0.9724311,Kelt-9_b
1.039739783,0.97174931,Kelt-9_b
1.040259652,0.97107151,Kelt-9_b
1.040779782,0.97041593,Kelt-9_b
1.041300172,0.96979052,Kelt-9_b
1.041820822,0.96919647,Kelt-9_b
1.042341733,0.96863235,Kelt-9_b
1.042862903,0.96809738,Kelt-9_b
1.043384335,0.96759228,Kelt-9_b
1.043906027,0.96711835,Kelt-9_b
1.04442798,0.96667557,Kelt-9_b
1.044950194,0.96626088,Kelt-9_b
1.045472669,0.96586744,Kelt-9_b
1.045995406,0.9654851,Kelt-9_b
1.046518403,0.9651015,Kelt-9_b
1.047041662,0.96470366,Kelt-9_b
1.047565183,0.96427971,Kelt-9_b
1.048088966,0.96382088,Kelt-9_b
1.04861301,0.96332353,Kelt-9_b
1.049137317,0.96279114,Kelt-9_b
1.049661886,0.96223506,Kelt-9_b
1.050186716,0.96167364,Kelt-9_b
1.05071181,0.96112913,Kelt-9_b
1.051237166,0.96062288,Kelt-9_b
1.051762784,0.96017002,Kelt-9_b
1.052288666,0.95977488,Kelt-9_b
1.05281481,0.95942857,Kelt-9_b
1.053341217,0.95910954,Kelt-9_b
1.053867888,0.95878737,Kelt-9_b
1.054394822,0.95842914,Kelt-9_b
1.054922019,0.9580077,Kelt-9_b
1.05544948,0.95750971,Kelt-9_b
1.055977205,0.95694136,Kelt-9_b
1.056505194,0.9563293,Kelt-9_b
1.057033446,0.95571534,Kelt-9_b
1.057561963,0.95514547,Kelt-9_b
1.058090744,0.95465609,Kelt-9_b
1.058619789,0.95426201,Kelt-9_b
1.059149099,0.95395066,Kelt-9_b
1.059678674,0.95368461,Kelt-9_b
1.060208513,0.953412,Kelt-9_b
1.060738617,0.95308095,Kelt-9_b
1.061268987,0.95265299,Kelt-9_b
1.061799621,0.95211112,Kelt-9_b
1.062330521,0.95146045,Kelt-9_b
1.062861686,0.95072243,Kelt-9_b
1.063393117,0.94992496,Kelt-9_b
1.063924814,0.94909263,Kelt-9_b
1.064456776,0.94823961,Kelt-9_b
1.064989005,0.94736737,Kelt-9_b
1.065521499,0.94646739,Kelt-9_b
1.06605426,0.94552755,Kelt-9_b
1.066587287,0.94454071,Kelt-9_b
1.067120581,0.943513,Kelt-9_b
1.067654141,0.94246983,Kelt-9_b
1.068187968,0.94145743,Kelt-9_b
1.068722062,0.94053867,Kelt-9_b
1.069256423,0.93978303,Kelt-9_b
1.069791051,0.93925141,Kelt-9_b
1.070325947,0.9389795,Kelt-9_b
1.07086111,0.93896351,Kelt-9_b
1.07139654,0.93915392,Kelt-9_b
1.071932238,0.93946011,Kelt-9_b
1.072468205,0.93976706,Kelt-9_b
1.073004439,0.93996007,Kelt-9_b
1.073540941,0.93995097,Kelt-9_b
1.074077711,0.9396979,Kelt-9_b
1.07461475,0.93921204,Kelt-9_b
1.075152058,0.93854944,Kelt-9_b
1.075689634,0.93779056,Kelt-9_b
1.076227478,0.93701453,Kelt-9_b
1.076765592,0.93627644,Kelt-9_b
1.077303975,0.93559438,Kelt-9_b
1.077842627,0.93494799,Kelt-9_b
1.078381548,0.9342866,Kelt-9_b
1.078920739,0.93354051,Kelt-9_b
1.079460199,0.93262986,Kelt-9_b
1.07999993,0.93146787,Kelt-9_b
1.080539929,0.92995956,Kelt-9_b
1.081080199,0.92799889,Kelt-9_b
1.08162074,0.92546983,Kelt-9_b
1.08216155,0.92225358,Kelt-9_b
1.082702631,0.91824013,Kelt-9_b
1.083243982,0.91334302,Kelt-9_b
1.083785604,0.90750922,Kelt-9_b
1.084327497,0.90071937,Kelt-9_b
1.084869661,0.89297739,Kelt-9_b
1.085412095,0.88428839,Kelt-9_b
1.085954801,0.87463535,Kelt-9_b
1.086497779,0.86396118,Kelt-9_b
1.087041028,0.85216547,Kelt-9_b
1.087584548,0.83912113,Kelt-9_b
1.088128341,0.82470772,Kelt-9_b
1.088672405,0.80885244,Kelt-9_b
1.089216741,0.79156968,Kelt-9_b
1.089761349,0.77298905,Kelt-9_b
1.09030623,0.75336501,Kelt-9_b
1.090851383,0.73307085,Kelt-9_b
1.091396809,0.71257428,Kelt-9_b
1.091942507,0.6924009,Kelt-9_b
1.092488478,0.67308444,Kelt-9_b
1.093034723,0.65511101,Kelt-9_b
1.09358124,0.6388594,Kelt-9_b
1.094128031,0.62455029,Kelt-9_b
1.094675095,0.61221218,Kelt-9_b
1.095222432,0.60167837,Kelt-9_b
1.095770043,0.59262003,Kelt-9_b
1.096317928,0.58461357,Kelt-9_b
1.096866087,0.57723203,Kelt-9_b
1.09741452,0.57013417,Kelt-9_b
1.097963228,0.56313189,Kelt-9_b
1.098512209,0.55621105,Kelt-9_b
1.099061465,0.54950161,Kelt-9_b
1.099610996,0.54320612,Kelt-9_b
1.100160802,0.5375137,Kelt-9_b
1.100710882,0.5325279,Kelt-9_b
1.101261237,0.5282333,Kelt-9_b
1.101811868,0.52450511,Kelt-9_b
1.102362774,0.52115008,Kelt-9_b
1.102913955,0.51795564,Kelt-9_b
1.103465412,0.51472548,Kelt-9_b
1.104017145,0.5112916,Kelt-9_b
1.104569154,0.50750546,Kelt-9_b
1.105121438,0.5032273,Kelt-9_b
1.105673999,0.49832357,Kelt-9_b
1.106226836,0.49268583,Kelt-9_b
1.106779949,0.48626298,Kelt-9_b
1.107333339,0.47909382,Kelt-9_b
1.107887006,0.47132558,Kelt-9_b
1.10844095,0.46320386,Kelt-9_b
1.10899517,0.45503912,Kelt-9_b
1.109549668,0.44715807,Kelt-9_b
1.110104442,0.4398565,Kelt-9_b
1.110659495,0.43336647,Kelt-9_b
1.111214824,0.42784327,Kelt-9_b
1.111770432,0.42336635,Kelt-9_b
1.112326317,0.41995081,Kelt-9_b
1.11288248,0.41756039,Kelt-9_b
1.113438921,0.41611823,Kelt-9_b
1.113995641,0.41551994,Kelt-9_b
1.114552639,0.41564273,Kelt-9_b
1.115109915,0.41635476,Kelt-9_b
1.11566747,0.41751964,Kelt-9_b
1.116225304,0.41900068,Kelt-9_b
1.116783416,0.42066539,Kelt-9_b
1.117341808,0.42239806,Kelt-9_b
1.117900479,0.42411623,Kelt-9_b
1.118459429,0.4257908,Kelt-9_b
1.119018659,0.42745722,Kelt-9_b
1.119578168,0.42921189,Kelt-9_b
1.120137957,0.43119173,Kelt-9_b
1.120698026,0.43353634,Kelt-9_b
1.121258375,0.43634821,Kelt-9_b
1.121819005,0.43965513,Kelt-9_b
1.122379914,0.44338802,Kelt-9_b
1.122941104,0.44737423,Kelt-9_b
1.123502575,0.45134724,Kelt-9_b
1.124064326,0.45496409,Kelt-9_b
1.124626358,0.45783037,Kelt-9_b
1.125188671,0.45952619,Kelt-9_b
1.125751266,0.45963615,Kelt-9_b
1.126314141,0.4577839,Kelt-9_b
1.126877298,0.45366986,Kelt-9_b
1.127440737,0.44711107,Kelt-9_b
1.128004457,0.43807382,Kelt-9_b
1.128568459,0.42669852,Kelt-9_b
1.129132744,0.41331276,Kelt-9_b
1.12969731,0.39843337,Kelt-9_b
1.130262159,0.38275527,Kelt-9_b
1.13082729,0.36712512,Kelt-9_b
1.131392703,0.3524932,Kelt-9_b
1.1319584,0.33983814,Kelt-9_b
1.132524379,0.33006771,Kelt-9_b
1.133090641,0.32390565,Kelt-9_b
1.133657186,0.32179184,Kelt-9_b
1.134224015,0.32381599,Kelt-9_b
1.134791127,0.32970467,Kelt-9_b
1.135358523,0.33885553,Kelt-9_b
1.135926202,0.3504074,Kelt-9_b
1.136494165,0.36332072,Kelt-9_b
1.137062412,0.37645694,Kelt-9_b
1.137630943,0.38866014,Kelt-9_b
1.138199759,0.39885419,Kelt-9_b
1.138768859,0.40616541,Kelt-9_b
1.139338243,0.41006502,Kelt-9_b
1.139907912,0.41049776,Kelt-9_b
1.140477866,0.40795047,Kelt-9_b
1.141048105,0.40341758,Kelt-9_b
1.141618629,0.39824564,Kelt-9_b
1.142189438,0.39388549,Kelt-9_b
1.142760533,0.39160907,Kelt-9_b
1.143331913,0.39226887,Kelt-9_b
1.143903579,0.39616147,Kelt-9_b
1.144475531,0.40302048,Kelt-9_b
1.145047769,0.41212504,Kelt-9_b
1.145620293,0.422475,Kelt-9_b
1.146193103,0.43297863,Kelt-9_b
1.1467662,0.44260879,Kelt-9_b
1.147339583,0.45051221,Kelt-9_b
1.147913252,0.45607152,Kelt-9_b
1.148487209,0.45894162,Kelt-9_b
1.149061453,0.45906788,Kelt-9_b
1.149635983,0.45669124,Kelt-9_b
1.150210801,0.45232746,Kelt-9_b
1.150785907,0.44670702,Kelt-9_b
1.1513613,0.4406741,Kelt-9_b
1.15193698,0.43505653,Kelt-9_b
1.152512949,0.43053463,Kelt-9_b
1.153089205,0.42754605,Kelt-9_b
1.15366575,0.42624924,Kelt-9_b
1.154242583,0.42654843,Kelt-9_b
1.154819704,0.42816426,Kelt-9_b
1.155397114,0.4307183,Kelt-9_b
1.155974813,0.4338053,Kelt-9_b
1.1565528,0.43703995,Kelt-9_b
1.157131076,0.44007493,Kelt-9_b
1.157709642,0.4426047,Kelt-9_b
1.158288497,0.44436307,Kelt-9_b
1.158867641,0.44512493,Kelt-9_b
1.159447075,0.44471509,Kelt-9_b
1.160026798,0.44302428,Kelt-9_b
1.160606812,0.44002937,Kelt-9_b
1.161187115,0.4358138,Kelt-9_b
1.161767709,0.43057912,Kelt-9_b
1.162348593,0.42464005,Kelt-9_b
1.162929767,0.41839884,Kelt-9_b
1.163511232,0.41229973,Kelt-9_b
1.164092987,0.40677013,Kelt-9_b
1.164675034,0.4021649,Kelt-9_b
1.165257371,0.39872718,Kelt-9_b
1.16584,0.39657375,Kelt-9_b
1.16642292,0.39570372,Kelt-9_b
1.167006131,0.39602015,Kelt-9_b
1.167589635,0.39734987,Kelt-9_b
1.168173429,0.39945336,Kelt-9_b
1.168757516,0.40202356,Kelt-9_b
1.169341895,0.40468737,Kelt-9_b
1.169926566,0.40702532,Kelt-9_b
1.170511529,0.40862119,Kelt-9_b
1.171096785,0.40913725,Kelt-9_b
1.171682333,0.40840188,Kelt-9_b
1.172268174,0.40647652,Kelt-9_b
1.172854308,0.40368196,Kelt-9_b
1.173440736,0.40056494,Kelt-9_b
1.174027456,0.39781141,Kelt-9_b
1.17461447,0.39612414,Kelt-9_b
1.175201777,0.3960933,Kelt-9_b
1.175789378,0.39809202,Kelt-9_b
1.176377273,0.40221742,Kelt-9_b
1.176965461,0.40828473,Kelt-9_b
1.177553944,0.41587157,Kelt-9_b
1.178142721,0.42439612,Kelt-9_b
1.178731792,0.4332112,Kelt-9_b
1.179321158,0.44169735,Kelt-9_b
1.179910819,0.44934152,Kelt-9_b
1.180500774,0.4557934,Kelt-9_b
1.181091025,0.46089459,Kelt-9_b
1.18168157,0.46468139,Kelt-9_b
1.182272411,0.46736167,Kelt-9_b
1.182863547,0.46927752,Kelt-9_b
1.183454979,0.47085386,Kelt-9_b
1.184046706,0.47254702,Kelt-9_b
1.18463873,0.47479305,Kelt-9_b
1.185231049,0.47796128,Kelt-9_b
1.185823665,0.4823175,Kelt-9_b
1.186416576,0.48800179,Kelt-9_b
1.187009785,0.49502203,Kelt-9_b
1.18760329,0.50326651,Kelt-9_b
1.188197091,0.51253217,Kelt-9_b
1.18879119,0.52255814,Kelt-9_b
1.189385585,0.53305966,Kelt-9_b
1.189980278,0.54375619,Kelt-9_b
1.190575268,0.55439245,Kelt-9_b
1.191170556,0.56475507,Kelt-9_b
1.191766141,0.57468336,Kelt-9_b
1.192362024,0.58407712,Kelt-9_b
1.192958205,0.59289809,Kelt-9_b
1.193554684,0.6011627,Kelt-9_b
1.194151462,0.60892955,Kelt-9_b
1.194748537,0.61628452,Kelt-9_b
1.195345912,0.62332813,Kelt-9_b
1.195943585,0.6301669,Kelt-9_b
1.196541556,0.63690727,Kelt-9_b
1.197139827,0.64364907,Kelt-9_b
1.197738397,0.65047887,Kelt-9_b
1.198337266,0.6574665,Kelt-9_b
1.198936435,0.66466966,Kelt-9_b
1.199535903,0.67214561,Kelt-9_b
1.200135671,0.67996293,Kelt-9_b
1.200735739,0.6882004,Kelt-9_b
1.201336107,0.69692386,Kelt-9_b
1.201936775,0.70614283,Kelt-9_b
1.202537743,0.71576627,Kelt-9_b
1.203139012,0.72558078,Kelt-9_b
1.203740582,0.73527318,Kelt-9_b
1.204342452,0.74449647,Kelt-9_b
1.204944623,0.75295782,Kelt-9_b
1.205547095,0.76049578,Kelt-9_b
1.206149869,0.76711374,Kelt-9_b
1.206752944,0.77296103,Kelt-9_b
1.20735632,0.77826814,Kelt-9_b
1.207959999,0.78327066,Kelt-9_b
1.208563979,0.7881455,Kelt-9_b
1.209168261,0.79298446,Kelt-9_b
1.209772845,0.79780312,Kelt-9_b
1.210377731,0.80257318,Kelt-9_b
1.21098292,0.80725833,Kelt-9_b
1.211588411,0.81183562,Kelt-9_b
1.212194206,0.81629511,Kelt-9_b
1.212800303,0.82061843,Kelt-9_b
1.213406703,0.82475183,Kelt-9_b
1.214013406,0.8285887,Kelt-9_b
1.214620413,0.83197812,Kelt-9_b
1.215227723,0.83476307,Kelt-9_b
1.215835337,0.83683668,Kelt-9_b
1.216443255,0.83819646,Kelt-9_b
1.217051476,0.83896791,Kelt-9_b
1.217660002,0.83938493,Kelt-9_b
1.218268832,0.83973025,Kelt-9_b
1.218877966,0.84025658,Kelt-9_b
1.219487405,0.84112075,Kelt-9_b
1.220097149,0.84235427,Kelt-9_b
1.220707198,0.84387801,Kelt-9_b
1.221317551,0.84554984,Kelt-9_b
1.22192821,0.84721928,Kelt-9_b
1.222539174,0.84876821,Kelt-9_b
1.223150444,0.85012461,Kelt-9_b
1.223762019,0.85125347,Kelt-9_b
1.2243739,0.85213904,Kelt-9_b
1.224986087,0.85277201,Kelt-9_b
1.22559858,0.85315018,Kelt-9_b
1.226211379,0.8532881,Kelt-9_b
1.226824485,0.85322799,Kelt-9_b
1.227437897,0.85304284,Kelt-9_b
1.228051616,0.85282962,Kelt-9_b
1.228665642,0.85269423,Kelt-9_b
1.229279975,0.8527353,Kelt-9_b
1.229894615,0.85302962,Kelt-9_b
1.230509562,0.85362056,Kelt-9_b
1.231124817,0.85450948,Kelt-9_b
1.231740379,0.85565256,Kelt-9_b
1.23235625,0.85696576,Kelt-9_b
1.232972428,0.85834033,Kelt-9_b
1.233588914,0.85966705,Kelt-9_b
1.234205708,0.86085961,Kelt-9_b
1.234822811,0.86187017,Kelt-9_b
1.235440223,0.8626899,Kelt-9_b
1.236057943,0.8633378,Kelt-9_b
1.236675972,0.86384737,Kelt-9_b
1.23729431,0.86425977,Kelt-9_b
1.237912957,0.86462729,Kelt-9_b
1.238531913,0.86502146,Kelt-9_b
1.239151179,0.86553452,Kelt-9_b
1.239770755,0.86626698,Kelt-9_b
1.24039064,0.86730116,Kelt-9_b
1.241010836,0.86867066,Kelt-9_b
1.241631341,0.87033932,Kelt-9_b
1.242252157,0.87220084,Kelt-9_b
1.242873283,0.87410182,Kelt-9_b
1.243494719,0.87588062,Kelt-9_b
1.244116467,0.87740879,Kelt-9_b
1.244738525,0.87862035,Kelt-9_b
1.245360894,0.87952189,Kelt-9_b
1.245983575,0.88018178,Kelt-9_b
1.246606566,0.88070571,Kelt-9_b
1.24722987,0.88120832,Kelt-9_b
1.247853485,0.88178899,Kelt-9_b
1.248477411,0.88251708,Kelt-9_b
1.24910165,0.8834272,Kelt-9_b
1.249726201,0.88452269,Kelt-9_b
1.250351064,0.88578338,Kelt-9_b
1.25097624,0.887175,Kelt-9_b
1.251601728,0.8886559,Kelt-9_b
1.252227529,0.89017927,Kelt-9_b
1.252853642,0.8916905,Kelt-9_b
1.253480069,0.893123,Kelt-9_b
1.254106809,0.89439661,Kelt-9_b
1.254733863,0.89542348,Kelt-9_b
1.255361229,0.89612169,Kelt-9_b
1.25598891,0.89643109,Kelt-9_b
1.256616905,0.89632478,Kelt-9_b
1.257245213,0.89580914,Kelt-9_b
1.257873836,0.89491309,Kelt-9_b
1.258502773,0.8936716,Kelt-9_b
1.259132024,0.89211227,Kelt-9_b
1.25976159,0.89025057,Kelt-9_b
1.260391471,0.88809341,Kelt-9_b
1.261021666,0.88564749,Kelt-9_b
1.261652177,0.88292605,Kelt-9_b
1.262283003,0.87995084,Kelt-9_b
1.262914145,0.87675159,Kelt-9_b
1.263545602,0.87336334,Kelt-9_b
1.264177375,0.86982438,Kelt-9_b
1.264809463,0.86617278,Kelt-9_b
1.265441868,0.86243892,Kelt-9_b
1.266074589,0.85863402,Kelt-9_b
1.266707626,0.8547392,Kelt-9_b
1.26734098,0.85070215,Kelt-9_b
1.267974651,0.84644902,Kelt-9_b
1.268608638,0.84191168,Kelt-9_b
1.269242942,0.83706432,Kelt-9_b
1.269877564,0.83195643,Kelt-9_b
1.270512503,0.82672715,Kelt-9_b
1.271147759,0.82158965,Kelt-9_b
1.271783333,0.81678809,Kelt-9_b
1.272419224,0.81253409,Kelt-9_b
1.273055434,0.80894464,Kelt-9_b
1.273691962,0.80600069,Kelt-9_b
1.274328808,0.80354328,Kelt-9_b
1.274965972,0.8013132,Kelt-9_b
1.275603455,0.79902209,Kelt-9_b
1.276241257,0.79643403,Kelt-9_b
1.276879377,0.79342697,Kelt-9_b
1.277517817,0.7900135,Kelt-9_b
1.278156576,0.78630988,Kelt-9_b
1.278795654,0.78246932,Kelt-9_b
1.279435052,0.77860468,Kelt-9_b
1.28007477,0.77473577,Kelt-9_b
1.280714807,0.7707832,Kelt-9_b
1.281355164,0.76661047,Kelt-9_b
1.281995842,0.76209501,Kelt-9_b
1.28263684,0.75719669,Kelt-9_b
1.283278158,0.75199459,Kelt-9_b
1.283919797,0.74667826,Kelt-9_b
1.284561757,0.74149793,Kelt-9_b
1.285204038,0.73669568,Kelt-9_b
1.28584664,0.7324446,Kelt-9_b
1.286489564,0.7288176,Kelt-9_b
1.287132808,0.72579612,Kelt-9_b
1.287776375,0.72331137,Kelt-9_b
1.288420263,0.72130032,Kelt-9_b
1.289064473,0.71975217,Kelt-9_b
1.289709005,0.71872745,Kelt-9_b
1.29035386,0.71834062,Kelt-9_b
1.290999037,0.71871506,Kelt-9_b
1.291644536,0.71992437,Kelt-9_b
1.292290359,0.72193979,Kelt-9_b
1.292936504,0.72459608,Kelt-9_b
1.293582972,0.72758318,Kelt-9_b
1.294229763,0.73046266,Kelt-9_b
1.294876878,0.73271186,Kelt-9_b
1.295524317,0.73379705,Kelt-9_b
1.296172079,0.73327169,Kelt-9_b
1.296820165,0.73088607,Kelt-9_b
1.297468575,0.72667945,Kelt-9_b
1.298117309,0.72101763,Kelt-9_b
1.298766368,0.71455377,Kelt-9_b
1.299415751,0.70810877,Kelt-9_b
1.300065459,0.70250581,Kelt-9_b
1.300715492,0.69840645,Kelt-9_b
1.30136585,0.69619838,Kelt-9_b
1.302016532,0.69596203,Kelt-9_b
1.302667541,0.69751216,Kelt-9_b
1.303318875,0.70048725,Kelt-9_b
1.303970534,0.70444776,Kelt-9_b
1.304622519,0.70895625,Kelt-9_b
1.30527483,0.71362045,Kelt-9_b
1.305927468,0.71810455,Kelt-9_b
1.306580432,0.72211722,Kelt-9_b
1.307233722,0.72539128,Kelt-9_b
1.307887339,0.7276691,Kelt-9_b
1.308541282,0.72870427,Kelt-9_b
1.309195553,0.72828277,Kelt-9_b
1.309850151,0.72626435,Kelt-9_b
1.310505076,0.72263211,Kelt-9_b
1.311160328,0.71753294,Kelt-9_b
